OrganizadorID,Organizador,VentasAjustadas,EgresosAjustados,MargenAjustado
3957,Asociación Moreno,2314.94,0.0,2314.94
1043,Empresa Varela,2727.92,413.0,2314.92
1240,Barajas y Velázquez SA,2314.83,0.0,2314.83
1520,Ozuna y Soto,3073.34,758.61,2314.73
2759,Martín y Sanz S. de H.,3424.08,1114.15,2309.93
4504,Calvo y Enríquez,2307.96,0.0,2307.96
3519,Galarza-Bonilla e Hijo,2304.69,0.0,2304.69
2484,Matos de Pardo e Hijo,2300.02,0.0,2300.02
3094,Gil de Guzmán,2294.96,0.0,2294.96
1622,Air Puig-Delarosa,2294.58,0.0,2294.58
1315,Vela-Cerda e Hijo,2292.72,0.0,2292.72
3676,Castellano de Farías,2292.33,0.0,2292.33
1029,Ruíz-Varela SRL,3386.1,1102.79,2283.31
4845,Corporación Gálvez y Flia.,2282.62,0.0,2282.62
4401,Pardo y Badillo,2282.23,0.0,2282.23
60,Segovia-Ulloa SRL,2279.51,0.0,2279.51
281,"Otero, Reina y Valverde e Hijo",2279.5,0.0,2279.5
3081,Orta de Alba,2278.73,0.0,2278.73
74,Vásquez-Véliz e Hijos,2584.7,306.11,2278.59
567,"Abrego, Barrientos y De Jesús e Hija",2831.1,556.25,2274.85
1766,Mendoza y Montenegro e Hija,2273.85,0.0,2273.85
1726,Global Ortega,2273.03,0.0,2273.03
3227,Martí-Acuña,2272.8,0.0,2272.8
1960,Collado y Clemente e Hija,2272.6,0.0,2272.6
4001,Alonzo y Hinojosa,2267.99,0.0,2267.99
1346,Air Salas,2527.81,261.71,2266.1
4431,"Luján, Aguilar y Gálvez S. de H.",4016.78,1751.09,2265.69
1266,"Gómez, Trejo y Calvillo e Hijos",3337.18,1076.25,2260.93
3812,Mendoza de Venegas,2258.75,0.0,2258.75
1370,Rico-Galarza,2258.17,0.0,2258.17
434,Holguín-Irizarry y Asoc.,2257.9,0.0,2257.9
3112,Gestora Velásquez-Páez,2257.89,0.0,2257.89
541,Villar y Olivas,2249.08,0.0,2249.08
4922,Ramón-Paredes,2247.61,0.0,2247.61
2562,Global Pozo e Hijos,2244.22,0.0,2244.22
4653,Saucedo y Camacho e Hijo,2243.49,0.0,2243.49
668,Requena y Huerta,2241.53,0.0,2241.53
136,Rangel-Alva e Hijo,2896.94,655.86,2241.08
2351,Gallegos-Vázquez,2235.44,0.0,2235.44
922,Prado y Pineda,2232.59,0.0,2232.59
1602,Saavedra-Narváez,3994.04,1766.09,2227.95
2566,Vila de Gaytán SA,2215.37,0.0,2215.37
4928,Empresa Morales-Valero,3029.09,817.78,2211.31
3707,Borrego y Delgado y Flia.,2953.71,742.46,2211.25
3262,Centro Ornelas-Polanco,2208.93,0.0,2208.93
2474,Borrego-Piña,2205.75,0.0,2205.75
3191,Vázquez-Duran e Hija,2204.29,0.0,2204.29
3953,Viajes Garza,2816.26,613.72,2202.54
3129,Valdivia y Lira,2196.33,0.0,2196.33
2318,Centro Romero S. de H.,2193.94,0.0,2193.94
2598,Carvajal y Ruvalcaba,2184.4,0.0,2184.4
4630,"Montenegro, Herrera y Vicente S. de H.",2184.22,0.0,2184.22
3182,Avilés y Márquez y Asoc.,2184.17,0.0,2184.17
2676,Ramón de Marroquín y Flia.,2183.44,0.0,2183.44
3101,Sandoval y Loera y Asoc.,3554.73,1371.67,2183.06
4215,Grupo Villaseñor e Hija,2181.51,0.0,2181.51
3105,Empresa Más-Ruelas,2177.42,0.0,2177.42
3164,"Feliciano, Hinojosa y Alaniz y Asoc.",2177.3,0.0,2177.3
4403,Montalvo y Palomino e Hija,3192.18,1014.99,2177.19
4807,Zelaya de Loera,2175.91,0.0,2175.91
1979,Rosa y Corrales y Asoc.,2174.58,0.0,2174.58
3691,Villegas-Conde,2170.96,0.0,2170.96
4449,Salgado de Valencia,2170.26,0.0,2170.26
1107,Vidal y Holguín SRL,3109.58,939.48,2170.1
1264,Centeno de Moreno y Asoc.,2167.31,0.0,2167.31
4050,Montoya-Carreón y Flia.,2166.79,0.0,2166.79
3450,Delvalle y Martínez e Hijos,2166.64,0.0,2166.64
4223,Empresa González,2156.52,0.0,2156.52
3316,Global Rendón-Guillen,2155.99,0.0,2155.99
4732,Riera-Girón e Hija,2155.51,0.0,2155.51
2574,Alonzo de Verdugo,2151.92,0.0,2151.92
3828,Flores de Villar,2151.42,0.0,2151.42
2196,Empresa Malave e Hijo,2149.36,0.0,2149.36
2943,"Becerra, Giménez y Girón SA",2146.66,0.0,2146.66
2383,Corporación Zelaya,2129.39,0.0,2129.39
942,Air Salcedo,3089.34,962.91,2126.43
1850,Sierra de Benito,2440.0,313.58,2126.42
3181,Abad-Velásquez,3561.71,1435.39,2126.32
1069,"Arreola, Almaráz y Luque SA",2125.89,0.0,2125.89
4970,Centro Carbonell SA,2123.41,0.0,2123.41
1180,Bustamante-Muñoz,2122.32,0.0,2122.32
3602,Montenegro-Garrido,2121.95,0.0,2121.95
2490,"Lara, Espinoza y Pereira e Hijo",2121.33,0.0,2121.33
3617,Téllez-Pascual,2119.42,0.0,2119.42
4805,Gestora Álvarez SA,2118.85,0.0,2118.85
1130,Rael y Batista e Hijos,2117.5,0.0,2117.5
3156,Global Carballo e Hijo,3023.37,907.87,2115.5
846,Ulibarri y Vergara,2110.74,0.0,2110.74
3886,Lozada y Muñiz,2108.66,0.0,2108.66
1714,Sierra de Olivárez,2107.83,0.0,2107.83
217,Vidal y Sandoval,2107.13,0.0,2107.13
3330,Grupo Segovia y Flia.,3017.46,912.07,2105.39
1070,Simón y Botello,3888.54,1785.05,2103.49
4248,Cobo de Malave SRL,2102.76,0.0,2102.76
536,Olvera-Avilés e Hijo,2796.28,697.13,2099.15
1478,Murillo de Colunga e Hijo,2098.56,0.0,2098.56
1115,Llorente de Suárez y Flia.,2092.52,0.0,2092.52
2173,Pons-Baca,2091.76,0.0,2091.76
3757,Duran y Oliva,3706.41,1614.67,2091.74
949,"Agosto, González y Gil SA",2090.67,0.0,2090.67
1909,Asociación Ávalos-Madrigal,3507.99,1417.85,2090.14
1937,Olmos de Calderón SA,2088.18,0.0,2088.18
3376,Oliver y Quezada,2147.49,63.28,2084.21
4349,Contreras de Santana,2080.51,0.0,2080.51
2737,Valadez y Campos y Asoc.,4434.74,2360.61,2074.13
863,"Leyva, Castellanos y Pérez S. de H.",2904.77,831.48,2073.29
2711,Grupo Ruvalcaba,2067.84,0.0,2067.84
630,Raya-Luis,2064.72,0.0,2064.72
747,Morales-Juárez y Flia.,2326.31,261.65,2064.66
679,"Lemus, Olivas y Santacruz SRL",3639.7,1581.89,2057.81
644,Global Castillo SA,2057.5,0.0,2057.5
3073,Jaime y Ortíz e Hijos,3277.56,1222.53,2055.03
3398,Redondo y Matías e Hija,3221.71,1167.36,2054.35
3959,"Salvador, Ybarra y Corrales y Flia.",2047.35,0.0,2047.35
4500,Zelaya y Cavazos,2046.01,0.0,2046.01
392,Alba y Miramontes e Hijos,2045.88,0.0,2045.88
4733,Corporación Ballesteros-Valladares,2043.7,0.0,2043.7
4887,Alcántar y Zepeda,2858.12,815.94,2042.18
4200,Viajes Raya y Flia.,3270.3,1228.16,2042.14
1475,Grupo Benavides,2041.21,0.0,2041.21
913,Escalante de Sisneros,2040.58,0.0,2040.58
4221,Gestora Correa,2029.99,0.0,2029.99
1054,"Otero, Tamayo y Martos SRL",2023.82,0.0,2023.82
3496,Pabón de Navas,3228.88,1205.59,2023.29
2773,Zamora-Requena e Hijo,2019.28,0.0,2019.28
4876,Llamas y Rojas y Flia.,2019.18,0.0,2019.18
4594,Ozuna-Mejía SRL,2405.52,388.73,2016.79
2609,Global Santillán e Hija,2223.6,207.11,2016.49
3472,Lira y Montaño,2293.68,281.04,2012.64
2746,Empresa Girón e Hijo,2010.82,0.0,2010.82
4766,Girón de Pulido e Hijo,2009.92,0.0,2009.92
579,Ferrer y Orozco S. de H.,2800.56,792.48,2008.08
4900,Clemente y Caballero y Flia.,2005.68,0.0,2005.68
4926,Centeno-Navarrete SA,2004.27,0.0,2004.27
1660,Empresa Beltrán e Hijos,2002.81,0.0,2002.81
4212,Urrutia y Cervantes e Hijos,1999.95,0.0,1999.95
1896,"Acosta, Alfonso y Cordero e Hijos",1999.86,0.0,1999.86
2453,Urbina y Gaytán y Asoc.,1999.64,0.0,1999.64
3468,Lorenzo de Galindo,3844.55,1847.23,1997.32
1544,Peralta y Valdez S. de H.,1995.68,0.0,1995.68
2385,Millán de Santana,1994.61,0.0,1994.61
4576,Ocasio-Sáez,1994.14,0.0,1994.14
4127,Pascual-Robles e Hijo,1990.68,0.0,1990.68
4949,Samaniego de Lorente,3080.37,1091.52,1988.85
1856,Partida de Barajas e Hijos,2157.11,168.61,1988.5
497,"Carbajal, Anaya y Reséndez e Hijos",1988.37,0.0,1988.37
2068,Alemán de Pizarro S. de H.,1986.86,0.0,1986.86
1460,Guevara-Zúñiga,1986.79,0.0,1986.79
1827,Corporación Bonilla-Mayorga,2718.69,732.91,1985.78
2736,Corporación Rocha,1983.81,0.0,1983.81
4824,Zambrano de Luis y Asoc.,1982.2,0.0,1982.2
1442,Ceja de Pantoja,2641.65,662.32,1979.33
4663,Vanegas de Sandoval,1978.11,0.0,1978.11
1293,Empresa Saldivar e Hijos,1976.66,0.0,1976.66
1239,Razo y Guajardo y Flia.,1976.14,0.0,1976.14
1118,Domínguez de Rivera e Hija,1974.97,0.0,1974.97
1822,Vaca y Terán,1973.93,0.0,1973.93
1593,Muñoz de Millán e Hijo,1970.52,0.0,1970.52
3433,Murillo-Hernández SA,1969.84,0.0,1969.84
4553,"Crespo, Crespo y Robledo SA",1969.72,0.0,1969.72
1348,Pantoja de Sepúlveda e Hijo,1969.63,0.0,1969.63
952,"Meraz, Ureña y Corrales SRL",1969.31,0.0,1969.31
3086,Asociación Marcos-Serra,1967.64,0.0,1967.64
1746,Global Cruz,1967.59,0.0,1967.59
3725,Delgadillo y Quiñónez,1965.59,0.0,1965.59
3704,Cerda-Bustos,1965.31,0.0,1965.31
2749,Rentería y Alonzo,3532.58,1567.65,1964.93
1193,Corporación Bonilla-Montenegro,3284.3,1319.4,1964.9
1470,Cruz de Escobedo,1964.75,0.0,1964.75
2466,"Gil, Armendáriz y Tejada S. de H.",1963.74,0.0,1963.74
3428,"Castellano, Jaramillo y Cuevas y Flia.",1961.29,0.0,1961.29
3963,Gestora Tejeda,1961.05,0.0,1961.05
2415,Grupo Baca SA,2072.22,111.94,1960.28
1371,Viajes Cordero-Cervantes,1958.72,0.0,1958.72
3961,"Quintanilla, Meza y Mayorga e Hijo",1956.71,0.0,1956.71
744,Grupo Briones e Hijo,1956.7,0.0,1956.7
2851,Asociación Avilés S. de H.,1956.29,0.0,1956.29
584,Cortez-De Anda,1955.88,0.0,1955.88
3424,Air Redondo-Zamora,1955.87,0.0,1955.87
2825,Centro Rolón-Linares,1954.71,0.0,1954.71
3,Robles y Valentín y Asoc.,1953.94,0.0,1953.94
1144,Cedillo y Estrada,1953.81,0.0,1953.81
916,"Prieto, Archuleta y Aguilar e Hijos",1952.54,0.0,1952.54
3165,Centro Aguado,1952.34,0.0,1952.34
4469,Marrero de Santiago S. de H.,1951.72,0.0,1951.72
714,Lomeli-Carballo e Hija,1951.44,0.0,1951.44
1700,Bueno de Galán SRL,1947.9,0.0,1947.9
3970,"Gaitán, Vásquez y Miramontes SRL",1945.99,0.0,1945.99
1039,"Carrillo, Bustamante y Galarza SRL",1945.8,0.0,1945.8
144,Montemayor-Menchaca,1944.14,0.0,1944.14
4207,Espinosa y Contreras,2903.49,959.58,1943.91
2352,Ocasio-Mercado,1942.68,0.0,1942.68
573,De la Fuente-Figueroa,1942.48,0.0,1942.48
2766,Izquierdo-Santillán,1940.42,0.0,1940.42
3672,Global Arroyo e Hija,1940.22,0.0,1940.22
3866,Negrón de Carrillo e Hijos,1939.94,0.0,1939.94
3652,Grupo Vicente-Roque,2300.44,361.14,1939.3
3810,Ceballos de Colunga,1938.52,0.0,1938.52
4918,Castellanos y Salas,1938.42,0.0,1938.42
4090,Corporación Venegas-Chapa,1935.11,0.0,1935.11
3671,Araña-Alcaráz,1933.84,0.0,1933.84
1339,Valverde de Sarabia,1933.74,0.0,1933.74
2733,Robles-Garica e Hijos,1931.31,0.0,1931.31
2200,Global Asensio y Flia.,3734.93,1803.82,1931.11
3909,García-Ávalos e Hijos,1930.7,0.0,1930.7
3034,Air Abad,1930.51,0.0,1930.51
4388,Gestora Correa SRL,1928.75,0.0,1928.75
4955,"Ocasio, Almanza y Rodarte e Hijo",1927.85,0.0,1927.85
1964,Molina de Cervántez,1927.23,0.0,1927.23
3103,Miranda-Frías,1926.28,0.0,1926.28
415,Rangel de Huerta,1925.4,0.0,1925.4
1106,Llorente y Camarillo,1923.03,0.0,1923.03
4245,Cotto y Requena SA,2150.72,229.21,1921.51
3508,Aguado y Pascual SRL,1920.16,0.0,1920.16
1757,Zarate-Girón SA,1919.66,0.0,1919.66
4021,"Raya, Valverde y Simón S. de H.",1918.79,0.0,1918.79
3184,Jaime-Marín y Flia.,1918.35,0.0,1918.35
404,Enríquez de Tejeda SA,1918.11,0.0,1918.11
1890,Global Preciado-Alicea,1917.85,0.0,1917.85
3365,Viajes Sedillo,1916.47,0.0,1916.47
831,Gutiérrez y Negrón e Hijos,1916.06,0.0,1916.06
209,Armenta-Saavedra,1912.02,0.0,1912.02
1779,Asociación Bermúdez,1908.82,0.0,1908.82
909,Global Verdugo-Terán,2707.1,798.62,1908.48
1376,Hinojosa-Vergara,1907.9,0.0,1907.9
142,Asociación Lovato,1905.0,0.0,1905.0
4757,Dávila-Pastor S. de H.,1904.29,0.0,1904.29
1891,Quintanilla de Campos,1903.0,0.0,1903.0
110,Domingo-Oquendo,1902.87,0.0,1902.87
609,Oliver y Perea,1900.4,0.0,1900.4
1245,Gestora Caballero,1899.78,0.0,1899.78
466,Navarrete y Cobo,2243.39,346.51,1896.88
1350,Chapa de Orosco e Hijo,1896.83,0.0,1896.83
1861,Colunga y Arguello e Hijo,2697.06,800.53,1896.53
976,Peralta y Porras e Hijo,1896.32,0.0,1896.32
2889,Corporación Fajardo,1895.85,0.0,1895.85
2360,Font-Paz e Hijos,1894.05,0.0,1894.05
627,Vergara de Soler y Flia.,1893.62,0.0,1893.62
2322,"Valdivia, Sepúlveda y Padrón y Flia.",1892.99,0.0,1892.99
908,"Peres, Guevara y Lerma y Asoc.",1891.83,0.0,1891.83
1328,Quesada de Lorenzo e Hija,1891.25,0.0,1891.25
650,Piñeiro y Romero e Hijo,1985.52,95.62,1889.9
469,"Alonso, Marcos y Palomo e Hija",1889.1,0.0,1889.1
3665,Empresa Sevilla-Roca,1888.85,0.0,1888.85
3633,Centro Guevara y Asoc.,1886.61,0.0,1886.61
3783,Corporación Correa S. de H.,1884.43,0.0,1884.43
2587,Córdoba y Cervantes,1884.17,0.0,1884.17
3445,Armenta y Plaza e Hijos,1883.5,0.0,1883.5
1579,Vallejo-Pizarro,1883.23,0.0,1883.23
2931,Laboy de Delapaz,1883.06,0.0,1883.06
4318,Velázquez y Domínquez y Asoc.,1882.59,0.0,1882.59
3781,Rojas de Montenegro,1880.5,0.0,1880.5
3839,"Vigil, Giménez y Domínguez SA",1877.71,0.0,1877.71
2041,Calvillo de Santamaría,1877.41,0.0,1877.41
4596,Tijerina-Carbajal S. de H.,1874.93,0.0,1874.93
712,Empresa Vila,1873.36,0.0,1873.36
642,Centro Hernándes,2811.71,938.49,1873.22
20,Díez de Arenas,2276.19,403.87,1872.32
3744,Gestora Soler,1872.29,0.0,1872.29
3168,Más-Moya,1871.23,0.0,1871.23
2977,Corporación Campos-Escobedo,1871.17,0.0,1871.17
184,Cintrón y Girón,2047.16,176.01,1871.15
4321,Herrera-Ruvalcaba y Asoc.,1866.28,0.0,1866.28
1458,Alba de Meraz,1866.26,0.0,1866.26
2832,Air Leyva,1866.15,0.0,1866.15
3591,Rodríquez de Baca SA,1864.44,0.0,1864.44
2781,Escalante-Alvarado,1863.99,0.0,1863.99
2548,Porras y Cazares,1863.1,0.0,1863.1
102,Tejeda-Llorente SA,1862.13,0.0,1862.13
702,Barraza-Alba,1860.54,0.0,1860.54
4225,Mora y Benítez,1859.81,0.0,1859.81
4907,Empresa Córdova,1858.57,0.0,1858.57
3531,Maestas y Carmona,1856.89,0.0,1856.89
1066,Sancho de Colón,2813.79,958.2,1855.59
1321,Quiroz-Cabello e Hija,1855.14,0.0,1855.14
2604,Ballesteros de Atencio y Flia.,1854.83,0.0,1854.83
912,Paredes de Salcido S. de H.,1854.38,0.0,1854.38
4937,"Castañeda, Jaramillo y Ontiveros e Hijo",1878.19,24.48,1853.71
4965,Anaya de Contreras,1852.9,0.0,1852.9
4191,Madrigal y Anaya,1852.82,0.0,1852.82
884,Matías de Manzanares,1847.11,0.0,1847.11
1990,Borrego de Miramontes,1846.22,0.0,1846.22
1615,Castaño de Alonzo,1845.12,0.0,1845.12
2328,Delafuente y Benavides,1844.74,0.0,1844.74
2118,"Carrasquillo, Zapata y Rojas y Asoc.",1891.87,48.54,1843.33
931,Martín de Alfaro y Asoc.,1842.16,0.0,1842.16
2771,Maldonado de Requena S. de H.,1841.4,0.0,1841.4
361,Candelaria de Borrego e Hijo,1839.65,0.0,1839.65
3699,Jaimes de Alcántar e Hijo,1839.01,0.0,1839.01
2666,Global Pagan-Ordóñez,1836.57,0.0,1836.57
2392,Roque de Aguilera,1836.01,0.0,1836.01
393,"Rojo, Serra y Partida y Asoc.",1833.82,0.0,1833.82
2214,Ocasio-Lugo,1833.27,0.0,1833.27
4161,Global Duran-Ruelas,1833.25,0.0,1833.25
2881,Morales y Lucio,3510.52,1677.8,1832.72
823,"Herrera, Muro y Madrid y Asoc.",1832.52,0.0,1832.52
1978,"Roig, Álvarez y Anaya SRL",1832.3,0.0,1832.3
672,Empresa Rocha,1830.23,0.0,1830.23
3017,Centro Sierra-Villegas,1829.4,0.0,1829.4
3789,Corporación Treviño,1828.93,0.0,1828.93
4423,"Carrero, Ornelas y Briseño SA",1827.6,0.0,1827.6
2925,Casanova y Nájera,1827.42,0.0,1827.42
3989,Global Mena e Hija,1825.71,0.0,1825.71
4528,Delao-Viera,1823.97,0.0,1823.97
4961,Centro Viera,1822.46,0.0,1822.46
94,Gestora Raya y Flia.,1821.92,0.0,1821.92
1457,Ríos de Salas y Flia.,1821.2,0.0,1821.2
4838,Viajes Palacios,1820.89,0.0,1820.89
3631,Polo-Lemus e Hijo,1913.36,92.76,1820.6
1999,Corporación Villagómez,1819.56,0.0,1819.56
2255,Acosta-Ozuna e Hijo,1865.67,46.37,1819.3
3351,Ruelas de Abad,1819.07,0.0,1819.07
1509,Villegas de Montes,1817.56,0.0,1817.56
2369,Hidalgo-Montaño,1816.29,0.0,1816.29
4764,Salcido-Cazares,1991.59,176.19,1815.4
1565,Empresa Montañez-Pagan,1810.88,0.0,1810.88
421,Robledo de Ybarra,1809.23,0.0,1809.23
2479,Anaya-Carretero SRL,1809.06,0.0,1809.06
4697,Acosta de Gómez,1808.81,0.0,1808.81
1597,Peláez de Gómez,1807.66,0.0,1807.66
3797,Soriano y Soler e Hijos,1805.41,0.0,1805.41
3420,Delgadillo-Briseño,2133.52,330.32,1803.2
3386,"Manzanares, Hidalgo y Solorio e Hijos",1998.11,194.97,1803.14
3116,Arias de Luna,1803.13,0.0,1803.13
2514,Viajes Collazo,1802.5,0.0,1802.5
284,Viajes Villa,3798.75,1996.85,1801.9
3724,Empresa Santamaría-Gaytán,1801.01,0.0,1801.01
2131,Soriano y Preciado,2928.65,1129.57,1799.08
1201,"Puig, Maya y Urrutia y Asoc.",1799.01,0.0,1799.01
857,Asociación Beltrán-Sánchez,1798.85,0.0,1798.85
1703,Pérez de Mota,1798.81,0.0,1798.81
3514,Jurado y Pagan,1797.45,0.0,1797.45
4313,Correa de Robledo,1796.74,0.0,1796.74
2169,Gamboa de Armenta SA,1794.25,0.0,1794.25
3670,Centro Navas e Hijo,1794.22,0.0,1794.22
1722,"Jasso, Lovato y Saiz SRL",1794.19,0.0,1794.19
3255,Gestora Cavazos e Hijo,1794.11,0.0,1794.11
4564,Salcido-Enríquez,1793.04,0.0,1793.04
3074,Llorente de Correa y Asoc.,1792.81,0.0,1792.81
2997,Garrido y Maya,1792.58,0.0,1792.58
2541,Sáez de Calvo,1792.57,0.0,1792.57
2295,Villaseñor de Ramos SRL,2822.97,1031.54,1791.43
1485,Rodarte-Dueñas y Asoc.,1784.53,0.0,1784.53
2629,Air Gutiérrez-Atencio,1784.18,0.0,1784.18
395,Rael-Delagarza,1783.89,0.0,1783.89
958,Amador y Casares y Asoc.,1783.67,0.0,1783.67
2223,Centro Zapata-Reyes,1783.61,0.0,1783.61
2438,Gonzáles de Muñiz e Hijos,1783.24,0.0,1783.24
2966,Empresa Aragón-Godoy,1781.08,0.0,1781.08
2339,Tafoya y Montes,2590.11,809.81,1780.3
2101,Viajes Ramón,1779.67,0.0,1779.67
4085,Esteban-Briseño,1779.25,0.0,1779.25
2529,Atencio de Vanegas,1777.17,0.0,1777.17
50,Silva y Blasco SRL,1774.77,0.0,1774.77
1734,Centro Lebrón SA,1773.42,0.0,1773.42
3253,"Negrón, Peláez y Vigil e Hija",1772.1,0.0,1772.1
4702,"Arreola, Garza y Palomino e Hijo",1771.91,0.0,1771.91
2425,Robles y Marín,1771.75,0.0,1771.75
1598,Grupo Urías,1771.08,0.0,1771.08
3464,"Tirado, Contreras y Villalpando y Flia.",1770.8,0.0,1770.8
1870,Gestora Muro y Asoc.,1768.95,0.0,1768.95
3890,Padilla de Hinojosa y Asoc.,1766.98,0.0,1766.98
1287,Ulibarri y Caldera y Flia.,1763.47,0.0,1763.47
1064,Viajes Angulo e Hijos,1761.15,0.0,1761.15
4443,Orta y Olivárez S. de H.,1759.62,0.0,1759.62
1292,"Cerda, Hernándes y Toro S. de H.",1757.45,0.0,1757.45
247,Empresa Collazo-Pagan,1757.1,0.0,1757.1
4816,Escamilla-Salcido S. de H.,1756.53,0.0,1756.53
4461,Avilés de Sauceda e Hijo,2489.23,733.86,1755.37
778,Cordero-Izquierdo,1754.22,0.0,1754.22
4848,Viajes Véliz,1751.15,0.0,1751.15
793,"Saiz, Olmos y Valero SRL",2789.34,1039.81,1749.53
3768,Sanz y Valdez,2541.86,793.92,1747.94
3734,Barela y Rosario e Hija,1785.65,40.81,1744.84
317,Feliciano de Alcala SRL,1743.31,0.0,1743.31
2810,Cuevas-Cuesta y Flia.,3582.44,1840.79,1741.65
746,Gestora Robledo y Asoc.,1741.41,0.0,1741.41
4353,Barraza y Gimeno y Asoc.,1978.56,237.25,1741.31
4402,"Farías, Guzmán y Puente y Flia.",1740.67,0.0,1740.67
4773,Viajes Nazario e Hijos,1737.9,0.0,1737.9
2886,Serrano-Caraballo e Hijos,1736.9,0.0,1736.9
191,"Almaráz, Pardo y Tello e Hija",1735.05,0.0,1735.05
4818,Air Camacho,1734.81,0.0,1734.81
4498,Centro Díaz,1733.99,0.0,1733.99
413,Zepeda de Coronado y Flia.,1733.5,0.0,1733.5
3001,Global Esquivel-Sisneros,1732.61,0.0,1732.61
1566,Viajes Paredes-Mena,1732.11,0.0,1732.11
880,Millán y Villanueva e Hija,1731.42,0.0,1731.42
3851,"Alarcón, Moya y Ornelas SA",1731.31,0.0,1731.31
2137,Global Serra-De la Fuente,2913.01,1181.97,1731.04
4588,Grupo Reyes,1722.46,0.0,1722.46
4384,Gestora Lemus-Arias,1719.79,0.0,1719.79
1739,Ramos de Raya e Hija,1717.04,0.0,1717.04
2422,Air Casado y Flia.,1716.96,0.0,1716.96
2457,Grupo Cedillo,1716.87,0.0,1716.87
289,Alcántar y Paz SRL,1716.55,0.0,1716.55
2308,Contreras de Garibay SA,2236.38,520.62,1715.76
3624,Aragón de Garibay e Hijo,3154.35,1439.03,1715.32
4246,Cazares-Bustos SA,1714.06,0.0,1714.06
4516,Gómez y González e Hija,2446.57,732.76,1713.81
1750,Hernándes de Brito S. de H.,1713.62,0.0,1713.62
4741,Grupo Regalado,1711.41,0.0,1711.41
583,Leyva de Sanz,3358.45,1647.49,1710.96
4040,Corporación Hernández,1710.55,0.0,1710.55
871,Estévez de Saiz,1709.46,0.0,1709.46
944,"Betancourt, Hernádez y Marcos e Hijos",1709.45,0.0,1709.45
4951,"Loya, Armas y Zambrano SA",1708.43,0.0,1708.43
4182,Galarza y Carrillo y Flia.,1706.03,0.0,1706.03
3235,Empresa Salas,1703.51,0.0,1703.51
1711,Saldivar y Ojeda,1702.67,0.0,1702.67
4255,Viajes Urrutia S. de H.,3636.03,1935.8,1700.23
4483,"Nieves, Sánchez y Jasso e Hijo",3364.46,1664.37,1700.09
840,"Linares, Cerda y Rangel SA",1698.95,0.0,1698.95
1391,Grupo Pons,1698.61,0.0,1698.61
3084,Aguirre de Esquivel,2225.93,527.66,1698.27
78,Arreola de Ortíz,1698.25,0.0,1698.25
748,Almaráz de Matos SRL,1697.79,0.0,1697.79
4677,"Valdés, Ontiveros y Del Río e Hijos",1691.7,0.0,1691.7
1271,De la Cruz de Macias SRL,1691.61,0.0,1691.61
1540,Corporación Valadez-Martín,1690.83,0.0,1690.83
4334,Méndez de Vigil,1702.37,11.88,1690.49
839,Alfonso-Carbajal,1690.38,0.0,1690.38
2406,"Polanco, Zavala y Carrero e Hija",1689.89,0.0,1689.89
1642,"Menchaca, Arroyo y Esquivel e Hijo",2481.65,792.31,1689.34
4778,Corporación Carballo-Ibarra,1687.65,0.0,1687.65
2084,Guevara-Bustamante,1686.27,0.0,1686.27
3265,Grupo Méndez,1684.58,0.0,1684.58
881,Orta y Dávila,1679.53,0.0,1679.53
557,Barela-Ozuna e Hijos,1678.21,0.0,1678.21
4025,Escribano y Delrío y Flia.,1676.03,0.0,1676.03
2628,"Bustamante, Reséndez y Quezada y Asoc.",1675.78,0.0,1675.78
1067,Serrato de Luján,1675.25,0.0,1675.25
40,Cadena y Pacheco,1674.49,0.0,1674.49
1568,Corporación Olivo SRL,1674.35,0.0,1674.35
2558,Asociación Soliz-Yáñez,3058.82,1384.72,1674.1
4715,"Requena, Urías y Pardo e Hijo",1672.88,0.0,1672.88
4409,"Cortés, Jurado y Lugo e Hijos",1671.19,0.0,1671.19
1387,Benito de Vela e Hijo,1670.66,0.0,1670.66
535,Air Rodríguez-Peralta,1670.07,0.0,1670.07
3228,Leal y Gastélum SA,1669.45,0.0,1669.45
3910,Bueno y Pedroza SA,1668.57,0.0,1668.57
2915,Sáez de Tovar,1668.24,0.0,1668.24
1309,Badillo-Carbonell e Hijos,2638.69,970.85,1667.84
130,Ureña-Venegas,1667.16,0.0,1667.16
1209,Marín de Arce,1666.66,0.0,1666.66
3225,Cervantes de Nava,1666.43,0.0,1666.43
4089,Franco-Rosado S. de H.,1663.81,0.0,1663.81
1108,Gestora Fernández-Ochoa,1663.33,0.0,1663.33
2694,Global Clemente SRL,1662.38,0.0,1662.38
1114,Gestora Pacheco y Flia.,3465.94,1804.29,1661.65
738,Air Estrada e Hijos,1658.14,0.0,1658.14
3158,Barroso-Acevedo y Asoc.,1657.84,0.0,1657.84
1270,Gestora Navarrete SRL,1802.84,146.41,1656.43
1233,Centro Lerma e Hijos,1655.04,0.0,1655.04
4036,Asociación Clemente-Roque,1654.8,0.0,1654.8
3328,Monroy-Macias,1652.54,0.0,1652.54
3903,Global Esquivel,1651.71,0.0,1651.71
1656,Grupo Castillo,1649.48,0.0,1649.48
4421,Sandoval de Briones,1649.03,0.0,1649.03
4190,De la Fuente-Carranza,3350.15,1702.02,1648.13
418,Air Corrales,1648.03,0.0,1648.03
2630,Aguilar-Hernádez e Hijo,1647.03,0.0,1647.03
516,Negrón-Santillán e Hijo,1646.78,0.0,1646.78
